date,event_info_number,event_name,event_link,odds,datum,odds1,odds2,odds3,odds4,odds5,odds6
2025-09-27 04:08:25.771224,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,20.0,9.0,4.0,1.8
2025-09-27 04:08:25.771224,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 200.00,500.0,180.0,80.0,40.0,20.0
2025-09-27 12:11:15.818062,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-27 12:11:15.818062,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-27 12:11:15.818062,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,35.00,13.0,1.6,1.12,-1.0,-1.0
2025-09-27 12:11:15.818062,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,50.00,15.0,2.7,1.45,1.07,1.02
2025-09-27 12:11:15.818062,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,70.00,30.0,4.5,2.25,1.15,1.05
2025-09-27 12:11:15.818062,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,150.00,50.0,15.0,9.0,4.0,1.8
2025-09-27 12:11:15.818062,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,20.0,9.0,4.0,1.8
2025-09-27 12:11:15.818062,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 200.00,500.0,180.0,80.0,40.0,20.0
2025-09-27 20:07:23.385874,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-27 20:07:23.385874,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-27 20:07:23.385874,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,35.00,13.0,1.6,1.15,-1.0,-1.0
2025-09-27 20:07:23.385874,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,50.00,15.0,2.7,1.4,1.07,1.02
2025-09-27 20:07:23.385874,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,70.00,30.0,4.5,2.1,1.15,1.05
2025-09-27 20:07:23.385874,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,150.00,50.0,15.0,9.0,4.0,1.8
2025-09-27 20:07:23.385874,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,9.0,4.0,1.8
2025-09-27 20:07:23.385874,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 200.00,500.0,180.0,80.0,40.0,20.0
2025-09-28 04:08:25.589142,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 04:08:25.589142,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 04:08:25.589142,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,35.00,13.0,1.6,1.15,-1.0,-1.0
2025-09-28 04:08:25.589142,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,50.00,15.0,2.7,1.4,1.07,1.02
2025-09-28 04:08:25.589142,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,70.00,30.0,4.5,2.1,1.15,1.05
2025-09-28 04:08:25.589142,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,150.00,50.0,15.0,9.0,4.0,1.8
2025-09-28 04:08:25.589142,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,9.0,4.0,1.8
2025-09-28 04:08:25.589142,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 200.00,500.0,180.0,80.0,40.0,20.0
2025-09-28 11:05:38.236564,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 11:05:38.236564,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 11:05:38.236564,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.0,1.75,1.2,-1.0,-1.0
2025-09-28 11:05:38.236564,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.0,2.6,1.4,1.06,1.02
2025-09-28 11:05:38.236564,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.0,4.0,1.75,1.12,1.03
2025-09-28 11:05:38.236564,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.0,15.0,11.0,4.25,1.85
2025-09-28 11:05:38.236564,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,11.0,4.25,1.85
2025-09-28 11:05:38.236564,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.0,250.0,100.0,50.0,20.0
2025-09-28 11:57:58.600233,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 11:57:58.600233,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 11:57:58.600233,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.0,1.75,1.2,-1.0,-1.0
2025-09-28 11:57:58.600233,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.0,2.6,1.4,1.06,1.02
2025-09-28 11:57:58.600233,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.0,4.0,1.75,1.12,1.03
2025-09-28 11:57:58.600233,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.0,15.0,11.0,4.25,1.85
2025-09-28 11:57:58.600233,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,11.0,4.25,1.85
2025-09-28 11:57:58.600233,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.0,250.0,100.0,50.0,20.0
2025-09-28 12:08:46.775463,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 12:08:46.775463,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 12:08:46.775463,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.0,1.75,1.2,-1.0,-1.0
2025-09-28 12:08:46.775463,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.0,2.6,1.4,1.06,1.02
2025-09-28 12:08:46.775463,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.0,4.0,1.75,1.12,1.03
2025-09-28 12:08:46.775463,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.0,15.0,11.0,4.25,1.85
2025-09-28 12:08:46.775463,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,11.0,4.25,1.85
2025-09-28 12:08:46.775463,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.0,250.0,100.0,50.0,20.0
2025-09-28 13:09:03.246722,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 13:09:03.246722,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 13:09:03.246722,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.0,1.75,1.2,-1.0,-1.0
2025-09-28 13:09:03.246722,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.0,2.6,1.4,1.06,1.02
2025-09-28 13:09:03.246722,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.0,4.0,1.75,1.12,1.03
2025-09-28 13:09:03.246722,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.0,15.0,11.0,4.25,1.85
2025-09-28 13:09:03.246722,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,11.0,4.25,1.85
2025-09-28 13:09:03.246722,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.0,250.0,100.0,50.0,20.0
2025-09-28 14:05:02.496014,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 14:05:02.496014,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 14:05:02.496014,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.0,1.75,1.2,-1.0,-1.0
2025-09-28 14:05:02.496014,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.0,2.6,1.4,1.06,1.02
2025-09-28 14:05:02.496014,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.0,4.0,1.75,1.12,1.03
2025-09-28 14:05:02.496014,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.0,15.0,11.0,4.25,1.85
2025-09-28 14:05:02.496014,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,11.0,4.25,1.85
2025-09-28 14:05:02.496014,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.0,250.0,100.0,50.0,20.0
2025-09-28 15:05:18.729691,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 15:05:18.729691,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 15:05:18.729691,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.0,1.75,1.2,-1.0,-1.0
2025-09-28 15:05:18.729691,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.0,2.6,1.4,1.06,1.02
2025-09-28 15:05:18.729691,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.0,4.0,1.75,1.12,1.03
2025-09-28 15:05:18.729691,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.0,15.0,11.0,4.25,1.85
2025-09-28 15:05:18.729691,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,11.0,4.25,1.85
2025-09-28 15:05:18.729691,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.0,250.0,100.0,50.0,20.0
2025-09-28 16:06:15.963842,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 16:06:15.963842,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 16:06:15.963842,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.0,1.75,1.2,-1.0,-1.0
2025-09-28 16:06:15.963842,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.0,2.6,1.4,1.06,1.02
2025-09-28 16:06:15.963842,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.0,4.0,1.75,1.12,1.03
2025-09-28 16:06:15.963842,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.0,15.0,11.0,4.25,1.85
2025-09-28 16:06:15.963842,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,11.0,4.25,1.85
2025-09-28 16:06:15.963842,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.0,250.0,100.0,50.0,20.0
2025-09-28 17:05:25.771114,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 17:05:25.771114,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 17:05:25.771114,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.0,1.75,1.2,-1.0,-1.0
2025-09-28 17:05:25.771114,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.0,2.6,1.4,1.06,1.02
2025-09-28 17:05:25.771114,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.0,4.0,1.75,1.12,1.03
2025-09-28 17:05:25.771114,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.0,15.0,11.0,4.25,1.85
2025-09-28 17:05:25.771114,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,11.0,4.25,1.85
2025-09-28 17:05:25.771114,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.0,250.0,100.0,50.0,20.0
2025-09-28 18:06:58.070277,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 18:06:58.070277,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 18:06:58.070277,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.0,1.75,1.2,-1.0,-1.0
2025-09-28 18:06:58.070277,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.0,2.6,1.4,1.06,1.02
2025-09-28 18:06:58.070277,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.0,4.0,1.75,1.12,1.03
2025-09-28 18:06:58.070277,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.0,15.0,11.0,4.25,1.85
2025-09-28 18:06:58.070277,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,11.0,4.25,1.85
2025-09-28 18:06:58.070277,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.0,250.0,100.0,50.0,20.0
2025-09-28 19:05:18.797651,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-28 19:05:18.797651,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.0,-1.0,-1.0,-1.0
2025-09-28 19:05:18.797651,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.0,1.75,1.2,-1.0,-1.0
2025-09-28 19:05:18.797651,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.0,2.6,1.4,1.06,1.02
2025-09-28 19:05:18.797651,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.0,4.0,1.75,1.12,1.03
2025-09-28 19:05:18.797651,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.0,15.0,11.0,4.25,1.85
2025-09-28 19:05:18.797651,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.0,18.0,11.0,4.25,1.85
2025-09-28 19:05:18.797651,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.0,250.0,100.0,50.0,20.0
2025-09-28 20:05:59.161598,5454,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025/ano-2011-MCZ178194442,,03.10. 14:00,1.01,-1.00,-1.00,-1.00,-1.00,-1.00
2025-09-28 20:05:59.161598,5534,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025/spolu-MCZ178195220,,03.10. 14:00,13.00,1.01,-1.00,-1.00,-1.00,-1.00
2025-09-28 20:05:59.161598,12480,SPD,/sazeni/politika/cesko-volby-do-ps-2025/spd-MCZ190672385,,03.10. 14:00,40.00,15.00,1.75,1.20,-1.00,-1.00
2025-09-28 20:05:59.161598,12492,STAN,/sazeni/politika/cesko-volby-do-ps-2025/stan-MCZ190672388,,03.10. 14:00,55.00,20.00,2.60,1.40,1.06,1.02
2025-09-28 20:05:59.161598,12501,Piráti,/sazeni/politika/cesko-volby-do-ps-2025/pirati-MCZ190672392,,03.10. 14:00,60.00,25.00,4.00,1.75,1.12,1.03
2025-09-28 20:05:59.161598,12505,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025/stacilo--MCZ190673338,,03.10. 14:00,200.00,60.00,15.00,11.00,4.25,1.85
2025-09-28 20:05:59.161598,12506,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025/motoriste-sobe-MCZ190673384,,03.10. 14:00,200.00,60.00,18.00,11.00,4.25,1.85
2025-09-28 20:05:59.161598,12507,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025/prisaha-MCZ190673390,,03.10. 14:00,1 250.00,500.00,250.00,100.00,50.00,20.00
